sales_date,CustomerID,gross_sales,returns,net_sales
2010-12-08,18229,309.00,0.00,309.00
2010-12-08,18259,376.30,0.00,376.30
2010-12-08,18269,168.60,0.00,168.60
2010-12-09,NULL,15354.28,0.00,15354.28
2010-12-09,12429,1281.50,0.00,1281.50
2010-12-09,12481,159.38,0.00,159.38
2010-12-09,12494,57.60,0.00,57.60
2010-12-09,12605,0.00,-7.50,-7.50
2010-12-09,12621,464.61,0.00,464.61
2010-12-09,12649,0.00,-19.80,-19.80
2010-12-09,12682,739.05,0.00,739.05
2010-12-09,12683,1063.08,0.00,1063.08
2010-12-09,12712,295.10,0.00,295.10
2010-12-09,12721,0.00,-27.15,-27.15
2010-12-09,12748,136.20,0.00,136.20
2010-12-09,12755,3794.40,0.00,3794.40
2010-12-09,12797,254.03,0.00,254.03
2010-12-09,12826,155.00,0.00,155.00
2010-12-09,12872,378.53,0.00,378.53
2010-12-09,12942,258.75,0.00,258.75
2010-12-09,12963,365.80,0.00,365.80
2010-12-09,13021,0.00,-20.28,-20.28
2010-12-09,13090,847.80,0.00,847.80
2010-12-09,13102,316.82,0.00,316.82
2010-12-09,13117,186.03,0.00,186.03
2010-12-09,13136,0.00,-20.10,-20.10
2010-12-09,13230,93.45,0.00,93.45
2010-12-09,13240,224.07,0.00,224.07
2010-12-09,13319,759.28,0.00,759.28
2010-12-09,13327,745.00,0.00,745.00
2010-12-09,13369,308.28,0.00,308.28
2010-12-09,13777,0.00,-42.00,-42.00
2010-12-09,13854,309.40,0.00,309.40
2010-12-09,13969,317.59,0.00,317.59
2010-12-09,13982,428.60,0.00,428.60
2010-12-09,14031,185.82,-1.95,183.87
2010-12-09,14047,0.00,-9.30,-9.30
2010-12-09,14205,0.00,-238.20,-238.20
2010-12-09,14217,0.00,-16.95,-16.95
2010-12-09,14243,213.30,0.00,213.30
2010-12-09,14299,429.24,0.00,429.24
2010-12-09,14355,174.40,0.00,174.40
2010-12-09,14437,63.00,0.00,63.00
2010-12-09,14440,656.70,0.00,656.70
2010-12-09,14441,0.00,-8.50,-8.50
2010-12-09,14479,174.40,0.00,174.40
2010-12-09,14527,224.38,0.00,224.38
2010-12-09,14667,686.15,0.00,686.15
2010-12-09,14696,0.00,-1.25,-1.25
2010-12-09,14702,318.70,0.00,318.70
2010-12-09,14713,298.95,0.00,298.95
2010-12-09,14766,0.00,-20.40,-20.40
2010-12-09,14896,257.22,0.00,257.22
2010-12-09,14898,0.00,-27.60,-27.60
2010-12-09,14911,945.55,0.00,945.55
2010-12-09,14932,363.53,0.00,363.53
2010-12-09,14987,163.20,0.00,163.20
2010-12-09,15079,141.95,0.00,141.95
2010-12-09,15181,0.00,-4.95,-4.95
2010-12-09,15192,315.00,0.00,315.00
2010-12-09,15211,383.07,0.00,383.07
2010-12-09,15271,111.75,0.00,111.75
2010-12-09,15279,0.00,-13.10,-13.10
2010-12-09,15288,165.65,0.00,165.65
2010-12-09,15311,272.36,0.00,272.36
2010-12-09,15329,0.00,-17.70,-17.70
2010-12-09,15358,624.55,0.00,624.55
2010-12-09,15380,230.10,0.00,230.10
2010-12-09,15513,956.50,0.00,956.50
2010-12-09,15535,0.00,-12.75,-12.75
2010-12-09,15555,620.35,0.00,620.35
2010-12-09,15596,402.32,0.00,402.32
2010-12-09,15660,209.30,0.00,209.30
2010-12-09,15694,525.93,0.00,525.93
2010-12-09,15738,0.00,-2.95,-2.95
2010-12-09,15750,0.00,-14.25,-14.25
2010-12-09,15811,289.85,0.00,289.85
2010-12-09,15856,1571.32,0.00,1571.32
2010-12-09,15945,181.00,0.00,181.00
2010-12-09,15983,382.66,0.00,382.66
2010-12-09,16042,0.00,-24.95,-24.95
2010-12-09,16065,372.09,0.00,372.09
2010-12-09,16163,441.60,0.00,441.60
2010-12-09,16255,374.25,0.00,374.25
2010-12-09,16350,0.00,-16.00,-16.00
2010-12-09,16499,0.00,-17.90,-17.90
2010-12-09,16519,103.70,0.00,103.70
2010-12-09,16520,325.76,0.00,325.76
2010-12-09,16579,0.00,-30.60,-30.60
2010-12-09,16781,0.00,-16.60,-16.60
2010-12-09,16782,371.70,0.00,371.70
2010-12-09,16795,414.88,0.00,414.88
2010-12-09,16817,0.00,-42.50,-42.50
2010-12-09,16898,0.00,-64.35,-64.35
2010-12-09,16907,182.02,0.00,182.02
2010-12-09,17017,144.50,0.00,144.50
2010-12-09,17062,114.79,0.00,114.79
2010-12-09,17097,174.72,0.00,174.72
2010-12-09,17198,249.65,0.00,249.65
2010-12-09,17307,0.00,-152.64,-152.64
2010-12-09,17339,60.00,0.00,60.00
2010-12-09,17377,364.40,0.00,364.40
2010-12-09,17411,0.00,-30.00,-30.00
2010-12-09,17430,112.60,0.00,112.60
2010-12-09,17442,0.00,-17.00,-17.00
2010-12-09,17456,249.86,0.00,249.86
2010-12-09,17526,226.80,0.00,226.80
2010-12-09,17530,300.64,0.00,300.64
2010-12-09,17576,119.65,0.00,119.65
2010-12-09,17646,251.00,0.00,251.00
2010-12-09,17671,394.18,0.00,394.18
2010-12-09,17700,0.00,-9.85,-9.85
2010-12-09,17702,0.00,-88.15,-88.15
2010-12-09,17816,16.21,0.00,16.21
2010-12-09,17838,218.40,0.00,218.40
2010-12-09,17841,257.95,0.00,257.95
2010-12-09,17857,1335.20,0.00,1335.20
2010-12-09,17950,263.17,-10.08,253.09
2010-12-09,17965,119.45,0.00,119.45
2010-12-09,17978,300.92,0.00,300.92
2010-12-09,18041,205.35,0.00,205.35
2010-12-09,18071,258.95,0.00,258.95
2010-12-09,18092,1485.72,0.00,1485.72
2010-12-09,18102,1914.24,0.00,1914.24
2010-12-09,18225,30.00,0.00,30.00
2010-12-09,18230,0.00,-6.75,-6.75
2010-12-10,NULL,25532.64,-133.08,25399.56
2010-12-10,12471,2360.41,0.00,2360.41
2010-12-10,12731,1071.90,0.00,1071.90
2010-12-10,12748,1416.98,0.00,1416.98
2010-12-10,12785,311.95,0.00,311.95
2010-12-10,12989,202.50,0.00,202.50
2010-12-10,13000,201.75,0.00,201.75
2010-12-10,13148,309.40,0.00,309.40
2010-12-10,13418,369.10,0.00,369.10
2010-12-10,13448,385.58,-25.20,360.38
2010-12-10,13767,186.60,0.00,186.60
2010-12-10,13787,106.40,0.00,106.40
2010-12-10,13798,3762.66,-426.96,3335.70
2010-12-10,14037,111.80,0.00,111.80
2010-12-10,14062,966.62,0.00,966.62
2010-12-10,14082,182.25,0.00,182.25
2010-12-10,14107,363.24,0.00,363.24
2010-12-10,14256,523.86,0.00,523.86
2010-12-10,14419,124.10,0.00,124.10
2010-12-10,14448,102.35,0.00,102.35
2010-12-10,14543,254.40,0.00,254.40
2010-12-10,14667,487.99,0.00,487.99
2010-12-10,14911,1156.05,0.00,1156.05
2010-12-10,14952,686.16,0.00,686.16
2010-12-10,15061,5915.28,0.00,5915.28
2010-12-10,15179,0.00,-16.50,-16.50
2010-12-10,15514,1578.19,-1176.27,401.92
2010-12-10,15529,25.80,0.00,25.80
2010-12-10,15723,203.10,0.00,203.10
2010-12-10,15805,370.80,0.00,370.80
2010-12-10,15881,114.45,0.00,114.45
2010-12-10,16019,219.10,0.00,219.10
2010-12-10,16062,247.56,0.00,247.56
2010-12-10,16265,840.81,0.00,840.81
2010-12-10,16499,218.10,0.00,218.10
2010-12-10,16565,173.70,0.00,173.70
2010-12-10,16656,428.76,0.00,428.76
2010-12-10,16727,272.82,0.00,272.82
2010-12-10,16873,2157.64,0.00,2157.64
2010-12-10,17076,151.50,0.00,151.50
2010-12-10,17220,317.50,0.00,317.50
2010-12-10,17675,402.00,0.00,402.00
2010-12-10,17690,239.70,0.00,239.70
2010-12-10,17696,175.60,0.00,175.60
2010-12-10,17757,158.00,0.00,158.00
2010-12-10,17790,128.85,0.00,128.85
2010-12-10,17827,1271.80,0.00,1271.80
2010-12-10,17865,756.45,0.00,756.45
2010-12-10,17880,458.92,0.00,458.92
2010-12-10,17912,105.15,0.00,105.15
2010-12-10,18016,156.65,0.00,156.65
2010-12-10,18065,345.02,0.00,345.02
2010-12-10,18116,139.68,0.00,139.68
2010-12-10,18118,132.65,0.00,132.65
2010-12-10,18178,300.65,0.00,300.65
2010-12-12,NULL,23.30,0.00,23.30
2010-12-12,12753,3590.59,0.00,3590.59
2010-12-12,12875,293.76,0.00,293.76
2010-12-12,13668,177.66,0.00,177.66
2010-12-12,13715,223.98,-12.90,211.08
2010-12-12,13959,214.74,0.00,214.74
2010-12-12,14159,193.22,0.00,193.22
2010-12-12,14413,122.70,0.00,122.70
2010-12-12,14505,1050.35,0.00,1050.35
2010-12-12,14577,346.90,0.00,346.90
2010-12-12,14608,204.00,0.00,204.00
2010-12-12,14684,168.36,0.00,168.36
2010-12-12,14800,664.01,0.00,664.01
2010-12-12,15044,835.95,0.00,835.95
2010-12-12,15224,11.60,-11.60,0.00
2010-12-12,15454,179.10,0.00,179.10
2010-12-12,15503,147.09,0.00,147.09
2010-12-12,15547,767.37,0.00,767.37
2010-12-12,15570,350.24,0.00,350.24
2010-12-12,15998,863.39,0.00,863.39
2010-12-12,16010,110.10,0.00,110.10
2010-12-12,16011,168.15,0.00,168.15
2010-12-12,16367,170.91,0.00,170.91
2010-12-12,16393,106.75,-16.65,90.10
2010-12-12,16665,135.40,0.00,135.40
2010-12-12,16779,330.92,-15.00,315.92
2010-12-12,16923,550.50,-10.45,540.05
2010-12-12,17085,452.99,-11.60,441.39
2010-12-12,17126,212.60,-9.95,202.65
2010-12-12,17188,513.64,0.00,513.64
2010-12-12,17211,324.22,0.00,324.22
2010-12-12,17218,214.24,0.00,214.24
2010-12-12,17236,126.28,0.00,126.28
2010-12-12,17243,338.60,0.00,338.60
2010-12-12,17251,283.28,0.00,283.28
2010-12-12,17372,172.71,0.00,172.71
2010-12-12,17618,320.28,0.00,320.28
2010-12-12,17819,388.65,0.00,388.65
2010-12-12,17917,110.91,0.00,110.91
2010-12-12,17937,1393.56,0.00,1393.56
2010-12-12,18004,169.47,0.00,169.47
2010-12-12,18037,31.30,0.00,31.30
2010-12-12,18109,275.30,0.00,275.30
2010-12-13,NULL,10364.03,-2414.12,7949.91
2010-12-13,12476,12.45,-24.90,-12.45
2010-12-13,12540,881.01,0.00,881.01
2010-12-13,12747,347.71,0.00,347.71
2010-12-13,12748,2.85,0.00,2.85
2010-12-13,13069,311.62,0.00,311.62
2010-12-13,13089,1339.54,0.00,1339.54
2010-12-13,13198,384.55,0.00,384.55
2010-12-13,13209,318.85,0.00,318.85
2010-12-13,13211,110.70,0.00,110.70
2010-12-13,13225,1206.72,0.00,1206.72
2010-12-13,13269,310.74,0.00,310.74
2010-12-13,13408,689.04,0.00,689.04
2010-12-13,13448,0.00,-15.80,-15.80
2010-12-13,13715,0.00,-7.50,-7.50
2010-12-13,13999,302.10,0.00,302.10
2010-12-13,14085,491.24,-12.75,478.49
2010-12-13,14180,339.40,0.00,339.40
2010-12-13,14290,777.56,0.00,777.56
2010-12-13,14498,166.22,0.00,166.22
2010-12-13,14525,462.30,0.00,462.30
2010-12-13,14544,1121.92,0.00,1121.92
2010-12-13,14565,1167.41,0.00,1167.41
2010-12-13,14625,585.53,0.00,585.53
2010-12-13,14639,676.54,0.00,676.54
2010-12-13,14733,1695.12,0.00,1695.12
2010-12-13,14741,310.80,0.00,310.80
2010-12-13,14796,357.61,-64.35,293.26
2010-12-13,15159,1860.98,0.00,1860.98
2010-12-13,15194,309.05,0.00,309.05
2010-12-13,15311,280.94,-16.15,264.79
2010-12-13,15361,418.92,0.00,418.92
2010-12-13,15555,171.04,-5.10,165.94
2010-12-13,15640,1485.78,0.00,1485.78
2010-12-13,15689,103.50,0.00,103.50
2010-12-13,15777,365.55,0.00,365.55
2010-12-13,15808,1228.40,-10.20,1218.20
2010-12-13,15854,230.10,0.00,230.10
2010-12-13,15867,201.40,0.00,201.40
2010-12-13,15881,40.80,-40.80,0.00
2010-12-13,16210,539.20,0.00,539.20
2010-12-13,16455,150.68,0.00,150.68
2010-12-13,16701,476.76,0.00,476.76
2010-12-13,16726,129.57,0.00,129.57
2010-12-13,16927,218.10,0.00,218.10
2010-12-13,17179,243.00,0.00,243.00
2010-12-13,17231,232.01,-15.70,216.31
2010-12-13,17293,346.14,0.00,346.14
2010-12-13,17303,250.04,0.00,250.04
2010-12-13,17338,767.60,0.00,767.60
2010-12-13,17371,97.63,0.00,97.63
2010-12-13,17375,109.71,0.00,109.71
2010-12-13,17428,540.95,0.00,540.95
2010-12-13,17524,145.00,0.00,145.00
2010-12-13,17576,177.35,0.00,177.35
2010-12-13,17611,244.19,0.00,244.19
2010-12-13,17790,154.80,0.00,154.80
2010-12-13,17799,223.48,0.00,223.48
2010-12-13,17890,476.96,0.00,476.96
2010-12-13,17937,760.32,0.00,760.32
2010-12-13,17969,125.20,0.00,125.20
2010-12-13,17990,168.00,0.00,168.00
2010-12-14,NULL,15932.43,-2.55,15929.88
2010-12-14,12370,1590.82,0.00,1590.82
2010-12-14,12434,0.00,-27.75,-27.75
2010-12-14,12748,234.86,0.00,234.86
2010-12-14,12797,0.00,-59.85,-59.85
2010-12-14,12829,85.75,0.00,85.75
2010-12-14,12867,362.79,-8.25,354.54
2010-12-14,13008,0.00,-51.00,-51.00
2010-12-14,13050,300.92,-8.50,292.42
2010-12-14,13078,0.00,-7.90,-7.90
2010-12-14,13097,304.90,0.00,304.90
2010-12-14,13102,357.10,0.00,357.10
2010-12-14,13178,710.00,0.00,710.00
2010-12-14,13198,0.00,-10.95,-10.95
2010-12-14,13238,91.15,0.00,91.15
2010-12-14,13267,293.85,0.00,293.85
2010-12-14,13324,650.10,0.00,650.10
2010-12-14,13329,0.00,-13.20,-13.20
2010-12-14,13599,0.00,-11.14,-11.14
2010-12-14,13756,307.80,0.00,307.80
2010-12-14,13767,267.00,0.00,267.00
2010-12-14,13769,0.00,-1.70,-1.70
2010-12-14,13802,0.00,-117.45,-117.45
2010-12-14,13846,411.40,0.00,411.40
2010-12-14,13948,102.00,0.00,102.00
2010-12-14,14032,0.00,-2.95,-2.95
2010-12-14,14051,476.70,0.00,476.70
2010-12-14,14057,925.92,0.00,925.92
2010-12-14,14176,0.00,-2.90,-2.90
2010-12-14,14206,0.00,-19.90,-19.90
2010-12-14,14298,2973.06,0.00,2973.06
2010-12-14,14415,875.18,-12.90,862.28
2010-12-14,14524,275.45,0.00,275.45
2010-12-14,14606,316.79,-5.90,310.89
2010-12-14,14667,312.40,0.00,312.40
2010-12-14,14680,1194.52,-40.20,1154.32
2010-12-14,14708,0.00,-29.70,-29.70
2010-12-14,14829,148.36,-45.00,103.36
2010-12-14,14871,140.40,0.00,140.40
2010-12-14,14901,134.65,0.00,134.65
2010-12-14,14907,342.62,-1.25,341.37
2010-12-14,14961,1182.70,0.00,1182.70
2010-12-14,15039,706.25,0.00,706.25
2010-12-14,15093,0.00,-179.15,-179.15
2010-12-14,15107,61.05,0.00,61.05
2010-12-14,15181,0.00,-4.25,-4.25
2010-12-14,15311,152.40,0.00,152.40
2010-12-14,15356,215.32,0.00,215.32
2010-12-14,15392,338.98,0.00,338.98
2010-12-14,15468,0.00,-1.25,-1.25
2010-12-14,15514,306.52,0.00,306.52
2010-12-14,15602,60.00,-60.00,0.00
2010-12-14,15694,15.00,0.00,15.00
2010-12-14,15713,0.00,-9.95,-9.95
2010-12-14,15983,324.72,0.00,324.72
2010-12-14,16033,154.05,0.00,154.05
2010-12-14,16083,337.98,0.00,337.98
2010-12-14,16143,0.00,-5.10,-5.10
2010-12-14,16161,202.45,-32.65,169.80
2010-12-14,16191,627.60,0.00,627.60
2010-12-14,16202,365.27,0.00,365.27
2010-12-14,16233,0.00,-92.65,-92.65
2010-12-14,16262,0.00,-31.65,-31.65
2010-12-14,16422,17.40,-31.80,-14.40
2010-12-14,16442,151.66,0.00,151.66
2010-12-14,16458,193.90,0.00,193.90
2010-12-14,16499,147.35,-28.45,118.90
2010-12-14,16503,488.09,0.00,488.09
2010-12-14,16531,92.82,0.00,92.82
2010-12-14,16553,1609.44,0.00,1609.44
2010-12-14,16556,310.85,0.00,310.85
2010-12-14,16558,0.00,-21.95,-21.95
2010-12-14,16570,0.00,-36.65,-36.65
2010-12-14,16710,149.50,0.00,149.50
2010-12-14,16722,0.00,-1.45,-1.45
2010-12-14,16782,0.00,-12.75,-12.75
2010-12-14,16805,214.77,0.00,214.77
2010-12-14,16810,0.00,-33.90,-33.90
2010-12-14,16812,479.35,0.00,479.35
2010-12-14,16863,0.00,-1.45,-1.45
2010-12-14,16899,170.55,0.00,170.55
2010-12-14,16919,341.66,0.00,341.66
2010-12-14,16955,0.00,-25.00,-25.00
2010-12-14,17017,824.02,-22.80,801.22
2010-12-14,17041,304.50,-15.80,288.70
2010-12-14,17158,413.79,0.00,413.79
2010-12-14,17194,252.62,0.00,252.62
2010-12-14,17372,198.07,0.00,198.07
2010-12-14,17404,1188.00,-1188.00,0.00
2010-12-14,17519,0.00,-4.95,-4.95
2010-12-14,17526,11.80,-15.00,-3.20
2010-12-14,17677,0.00,-8.50,-8.50
2010-12-14,17685,10.50,0.00,10.50
2010-12-14,17722,0.00,-30.00,-30.00
2010-12-14,17739,360.06,0.00,360.06
2010-12-14,17757,115.35,0.00,115.35
2010-12-14,17841,647.99,0.00,647.99
2010-12-14,17894,167.86,0.00,167.86
2010-12-14,17912,125.56,0.00,125.56
2010-12-14,17975,307.39,0.00,307.39
2010-12-14,18044,74.25,0.00,74.25
2010-12-14,18075,198.95,0.00,198.95
2010-12-14,18141,0.00,-35.40,-35.40
2010-12-14,18144,337.60,0.00,337.60
2010-12-14,18219,179.87,0.00,179.87
2010-12-15,NULL,132.90,0.00,132.90
2010-12-15,12577,195.89,0.00,195.89
2010-12-15,12647,0.00,-52.90,-52.90
2010-12-15,12666,0.00,-227.44,-227.44
2010-12-15,12865,0.00,-20.16,-20.16
2010-12-15,12928,392.34,0.00,392.34
2010-12-15,12947,0.00,-29.85,-29.85
2010-12-15,12971,0.00,-3.50,-3.50
2010-12-15,13078,366.77,0.00,366.77
2010-12-15,13089,755.30,0.00,755.30
2010-12-15,13092,185.45,0.00,185.45
2010-12-15,13124,1256.32,0.00,1256.32
2010-12-15,13221,498.16,0.00,498.16
2010-12-15,13266,0.00,-45.00,-45.00
2010-12-15,13295,201.20,0.00,201.20
2010-12-15,13418,587.28,0.00,587.28
2010-12-15,13426,336.98,0.00,336.98
2010-12-15,13458,1185.86,0.00,1185.86
2010-12-15,13491,97.50,0.00,97.50
2010-12-15,13495,354.48,0.00,354.48
2010-12-15,13496,501.01,0.00,501.01
2010-12-15,13611,303.15,0.00,303.15
2010-12-15,13829,0.00,-102.00,-102.00
2010-12-15,14060,253.20,0.00,253.20
2010-12-15,14150,306.18,0.00,306.18
2010-12-15,14201,67.24,0.00,67.24
2010-12-15,14401,247.38,0.00,247.38
2010-12-15,14426,0.00,-11.20,-11.20
2010-12-15,14527,269.31,-26.93,242.38
2010-12-15,14829,0.00,-7.90,-7.90
2010-12-15,14898,0.00,-47.60,-47.60
2010-12-15,14913,300.87,0.00,300.87
2010-12-15,15005,247.91,0.00,247.91
2010-12-15,15061,2605.88,0.00,2605.88
2010-12-15,15062,209.08,0.00,209.08
2010-12-15,15078,0.00,-10.75,-10.75
2010-12-15,15101,102.28,0.00,102.28
2010-12-15,15107,0.00,-63.34,-63.34
2010-12-15,15194,0.00,-46.40,-46.40
2010-12-15,15290,219.60,0.00,219.60
2010-12-15,15373,202.80,0.00,202.80
2010-12-15,15384,303.57,0.00,303.57
2010-12-15,15456,243.22,0.00,243.22
2010-12-15,15465,332.10,0.00,332.10
2010-12-15,15512,101.20,0.00,101.20
2010-12-15,15535,0.00,-12.75,-12.75
2010-12-15,15615,1081.19,0.00,1081.19
2010-12-15,15641,308.37,0.00,308.37
2010-12-15,15664,0.00,-27.80,-27.80
2010-12-15,15727,1536.85,0.00,1536.85
2010-12-15,15822,440.20,0.00,440.20
2010-12-15,15950,428.82,0.00,428.82
2010-12-15,16003,1181.00,0.00,1181.00
2010-12-15,16134,283.53,0.00,283.53
2010-12-15,16145,302.78,0.00,302.78
2010-12-15,16161,209.65,0.00,209.65
2010-12-15,16353,102.00,0.00,102.00
2010-12-15,16365,228.60,0.00,228.60
2010-12-15,16422,0.00,-48.26,-48.26
2010-12-15,16638,20.40,0.00,20.40
2010-12-15,16725,205.05,0.00,205.05
2010-12-15,16782,206.29,0.00,206.29
2010-12-15,16817,123.10,0.00,123.10
2010-12-15,16954,346.80,0.00,346.80
2010-12-15,17033,307.80,0.00,307.80
2010-12-15,17044,0.00,-35.10,-35.10
2010-12-15,17189,227.22,0.00,227.22
2010-12-15,17214,171.05,0.00,171.05
2010-12-15,17230,1761.26,0.00,1761.26
2010-12-15,17346,101.23,0.00,101.23
2010-12-15,17449,684.26,0.00,684.26
2010-12-15,17454,165.85,0.00,165.85
2010-12-15,17511,3240.40,0.00,3240.40
2010-12-15,17525,422.70,0.00,422.70
2010-12-15,17551,306.84,0.00,306.84
2010-12-15,17629,238.65,0.00,238.65
2010-12-15,17633,0.00,-67.50,-67.50
2010-12-15,17692,343.26,0.00,343.26
2010-12-15,17752,80.64,0.00,80.64
2010-12-15,17820,0.00,-16.95,-16.95
2010-12-15,17858,1305.60,0.00,1305.60
2010-12-15,17894,105.88,0.00,105.88
2010-12-15,17912,58.70,-15.40,43.30
2010-12-15,17980,295.20,0.00,295.20
2010-12-15,18050,74.40,0.00,74.40
2010-12-15,18168,186.64,-7.95,178.69
2010-12-15,18230,0.00,-74.25,-74.25
2010-12-16,NULL,322.82,0.00,322.82
2010-12-16,12348,892.80,0.00,892.80
2010-12-16,12494,4.95,-13.80,-8.85
2010-12-16,12621,0.00,-11.55,-11.55
2010-12-16,12748,316.23,-42.50,273.73
2010-12-16,12877,150.06,0.00,150.06
2010-12-16,12967,292.50,0.00,292.50
2010-12-16,12980,889.32,0.00,889.32
2010-12-16,13021,157.35,0.00,157.35
2010-12-16,13050,301.44,0.00,301.44
2010-12-16,13089,627.75,0.00,627.75
2010-12-16,13093,2996.11,0.00,2996.11
2010-12-16,13199,243.12,0.00,243.12
2010-12-16,13209,0.00,-14.00,-14.00
2010-12-16,13267,0.00,-17.00,-17.00
2010-12-16,13317,238.05,0.00,238.05
2010-12-16,13408,783.48,-8.50,774.98
2010-12-16,13468,328.77,0.00,328.77
2010-12-16,13496,0.00,-35.40,-35.40
2010-12-16,13534,283.20,0.00,283.20
2010-12-16,13694,2054.92,0.00,2054.92
2010-12-16,13756,163.80,0.00,163.80
2010-12-16,13767,348.80,0.00,348.80
2010-12-16,13874,540.45,0.00,540.45
2010-12-16,13890,190.35,0.00,190.35
2010-12-16,14092,250.65,0.00,250.65
2010-12-16,14180,355.10,0.00,355.10
2010-12-16,14220,312.98,0.00,312.98
2010-12-16,14309,147.75,0.00,147.75
2010-12-16,14334,320.15,0.00,320.15
2010-12-16,14344,15.00,0.00,15.00
2010-12-16,14373,76.55,0.00,76.55
2010-12-16,14414,217.20,0.00,217.20
2010-12-16,14606,104.48,-2.10,102.38
2010-12-16,14621,305.70,0.00,305.70
2010-12-16,14639,0.00,-10.95,-10.95
2010-12-16,14643,357.94,0.00,357.94
2010-12-16,14709,314.10,0.00,314.10
2010-12-16,14713,126.90,0.00,126.90
2010-12-16,14723,220.06,0.00,220.06
2010-12-16,14735,252.20,0.00,252.20
2010-12-16,14777,0.00,-14.50,-14.50
2010-12-16,14825,212.33,0.00,212.33
2010-12-16,14841,395.16,0.00,395.16
2010-12-16,14849,211.05,0.00,211.05
2010-12-16,14878,322.01,0.00,322.01
2010-12-16,14911,707.06,-220.50,486.56
2010-12-16,14985,124.51,0.00,124.51
2010-12-16,15100,0.00,-76.65,-76.65
2010-12-16,15157,1085.46,0.00,1085.46
2010-12-16,15194,843.78,0.00,843.78
2010-12-16,15197,556.50,0.00,556.50
2010-12-16,15224,310.48,0.00,310.48
2010-12-16,15246,186.00,0.00,186.00
2010-12-16,15311,228.50,0.00,228.50
2010-12-16,15366,105.54,0.00,105.54
2010-12-16,15379,1491.46,0.00,1491.46
2010-12-16,15392,0.00,-19.80,-19.80
2010-12-16,15394,587.66,0.00,587.66
2010-12-16,15482,723.64,0.00,723.64
2010-12-16,15532,356.35,0.00,356.35
2010-12-16,15563,270.19,0.00,270.19
2010-12-16,15574,214.50,0.00,214.50
2010-12-16,15601,468.07,0.00,468.07
2010-12-16,15620,424.49,0.00,424.49
2010-12-16,15759,97.24,0.00,97.24
2010-12-16,15777,0.00,-25.50,-25.50
2010-12-16,15789,351.30,0.00,351.30
2010-12-16,16013,1695.00,0.00,1695.00
2010-12-16,16029,8361.60,0.00,8361.60
2010-12-16,16037,300.46,0.00,300.46
2010-12-16,16210,1722.90,0.00,1722.90
2010-12-16,16233,0.00,-21.90,-21.90
2010-12-16,16271,133.22,0.00,133.22
2010-12-16,16316,308.22,0.00,308.22
2010-12-16,16470,216.34,-4.95,211.39
2010-12-16,16503,0.00,-10.50,-10.50
2010-12-16,16525,391.00,0.00,391.00
2010-12-16,16539,304.90,0.00,304.90
2010-12-16,16560,332.18,0.00,332.18
2010-12-16,16607,404.82,0.00,404.82
2010-12-16,16670,403.61,0.00,403.61
2010-12-16,16684,739.26,0.00,739.26
2010-12-16,16705,1131.72,0.00,1131.72
2010-12-16,16743,430.28,0.00,430.28
2010-12-16,16746,311.64,0.00,311.64
2010-12-16,16770,131.40,-25.20,106.20
2010-12-16,16816,75.78,0.00,75.78
2010-12-16,16945,279.85,0.00,279.85
2010-12-16,16985,933.32,0.00,933.32
2010-12-16,16996,0.00,-8.85,-8.85
2010-12-16,17001,397.96,0.00,397.96
2010-12-16,17062,141.30,-3.90,137.40
2010-12-16,17068,131.30,0.00,131.30
2010-12-16,17146,298.25,0.00,298.25
2010-12-16,17188,0.00,-109.50,-109.50
2010-12-16,17213,0.00,-25.80,-25.80
2010-12-16,17288,133.56,0.00,133.56
2010-12-16,17377,0.00,-175.00,-175.00
2010-12-16,17392,312.41,0.00,312.41
2010-12-16,17412,250.46,0.00,250.46
2010-12-16,17496,271.05,0.00,271.05
2010-12-16,17580,46.85,0.00,46.85
2010-12-16,17655,0.00,-67.20,-67.20
2010-12-16,17659,112.15,0.00,112.15
2010-12-16,17691,147.90,0.00,147.90
2010-12-16,17744,377.52,0.00,377.52
2010-12-16,17848,97.30,0.00,97.30
2010-12-16,17857,5.50,0.00,5.50
2010-12-16,17951,114.00,0.00,114.00
2010-12-16,18055,750.64,0.00,750.64
2010-12-16,18065,0.00,-12.75,-12.75
2010-12-16,18075,0.00,-10.55,-10.55
2010-12-16,18116,172.20,0.00,172.20
2010-12-16,18176,476.35,0.00,476.35
2010-12-16,18223,501.69,0.00,501.69
2010-12-16,18260,230.70,0.00,230.70
2010-12-16,18269,0.00,-29.70,-29.70
2010-12-17,NULL,25371.77,0.00,25371.77
2010-12-17,12370,277.20,0.00,277.20
2010-12-17,12395,333.82,0.00,333.82
2010-12-17,12417,291.34,0.00,291.34
2010-12-17,12431,415.70,0.00,415.70
2010-12-17,12471,1513.95,0.00,1513.95
2010-12-17,12551,168.00,0.00,168.00
2010-12-17,12600,198.30,0.00,198.30
2010-12-17,12621,919.04,0.00,919.04
2010-12-17,12647,224.80,0.00,224.80
2010-12-17,12691,180.00,0.00,180.00
2010-12-17,12705,858.00,0.00,858.00
2010-12-17,12709,792.99,0.00,792.99
2010-12-17,12720,183.74,-18.00,165.74
2010-12-17,12726,170.28,0.00,170.28
2010-12-17,12748,146.97,0.00,146.97
2010-12-17,12782,463.50,0.00,463.50
2010-12-17,12839,334.84,0.00,334.84
2010-12-17,12931,177.00,0.00,177.00
2010-12-17,12971,53.40,0.00,53.40
2010-12-17,13004,357.01,0.00,357.01
