Category,InvoiceDate,Quantity,TotalValue
Manual Adjustment,2011-11-16 11:59,4,0.0
Manual Adjustment,2011-11-16 12:00,-6,0.0
Manual Adjustment,2011-11-16 12:01,3,0.0
Manual Adjustment,2011-11-16 13:08,-21,0.0
Manual Adjustment,2011-11-16 13:09,-64,0.0
Manual Adjustment,2011-11-16 13:10,-1510,0.0
Manual Adjustment,2011-11-16 13:11,-535,0.0
Manual Adjustment,2011-11-16 13:12,-60,0.0
Manual Adjustment,2011-11-16 13:21,-92,0.0
Manual Adjustment,2011-11-16 13:22,-240,0.0
Manual Adjustment,2011-11-16 15:21,-22,0.0
Manual Adjustment,2011-11-16 15:32,-82,0.0
Manual Adjustment,2011-11-17 13:27,4,0.0
Manual Adjustment,2011-11-17 17:01,200,0.0
Manual Adjustment,2011-11-17 17:55,-71,0.0
Manual Adjustment,2011-11-17 17:58,-43,0.0
Manual Adjustment,2011-11-17 17:59,-209,0.0
Manual Adjustment,2011-11-17 18:02,-24,0.0
Manual Adjustment,2011-11-17 18:04,6,0.0
Manual Adjustment,2011-11-17 18:05,-47,0.0
Manual Adjustment,2011-11-17 18:08,-10,0.0
Manual Adjustment,2011-11-17 18:09,-10,0.0
Manual Adjustment,2011-11-17 18:33,-57,0.0
Manual Adjustment,2011-11-17 18:34,-63,0.0
Manual Adjustment,2011-11-17 18:41,-327,0.0
Manual Adjustment,2011-11-17 19:52,4,0.0
Manual Adjustment,2011-11-18 09:35,206,0.0
Manual Adjustment,2011-11-18 10:42,1,0.0
Manual Adjustment,2011-11-18 12:31,66,0.0
Manual Adjustment,2011-11-18 13:04,-152,0.0
Manual Adjustment,2011-11-18 13:06,-334,0.0
Manual Adjustment,2011-11-18 13:23,2,0.0
Manual Adjustment,2011-11-21 09:59,30,0.0
Manual Adjustment,2011-11-21 11:57,1,0.0
Manual Adjustment,2011-11-21 16:28,-888,0.0
Manual Adjustment,2011-11-22 09:55,1,0.0
Manual Adjustment,2011-11-22 10:26,-57,0.0
Manual Adjustment,2011-11-22 12:08,95,0.0
Manual Adjustment,2011-11-22 12:09,49,0.0
Manual Adjustment,2011-11-22 12:10,3,0.0
Manual Adjustment,2011-11-22 12:11,374,0.0
Manual Adjustment,2011-11-22 12:29,-63,0.0
Manual Adjustment,2011-11-22 17:25,-9,0.0
Manual Adjustment,2011-11-23 11:07,-40,0.0
Manual Adjustment,2011-11-23 12:37,-170,0.0
Manual Adjustment,2011-11-23 17:55,-1200,0.0
Manual Adjustment,2011-11-23 17:56,-408,0.0
Manual Adjustment,2011-11-24 11:21,50,0.0
Manual Adjustment,2011-11-24 12:43,-101,0.0
Manual Adjustment,2011-11-24 12:44,-205,0.0
Manual Adjustment,2011-11-24 12:45,-776,0.0
Manual Adjustment,2011-11-24 14:20,-25,0.0
Manual Adjustment,2011-11-24 14:21,-179,0.0
Manual Adjustment,2011-11-24 14:24,-34,0.0
Manual Adjustment,2011-11-25 09:37,24,0.0
Manual Adjustment,2011-11-25 09:38,212,0.0
Manual Adjustment,2011-11-25 10:49,1,0.0
Manual Adjustment,2011-11-25 11:32,-9,0.0
Manual Adjustment,2011-11-25 15:51,-24,0.0
Manual Adjustment,2011-11-25 15:52,-442,0.0
Manual Adjustment,2011-11-25 15:54,-70,0.0
Manual Adjustment,2011-11-25 15:57,12540,0.0
Manual Adjustment,2011-11-27 12:39,1,0.0
Manual Adjustment,2011-11-29 10:02,1,0.0
Manual Adjustment,2011-11-29 13:04,-98,0.0
Manual Adjustment,2011-11-30 11:41,36,0.0
Manual Adjustment,2011-11-30 13:29,60,0.0
Manual Adjustment,2011-11-30 13:33,-171,0.0
Manual Adjustment,2011-11-30 13:35,-28,0.0
Manual Adjustment,2011-11-30 14:23,-46,0.0
Manual Adjustment,2011-11-30 14:24,-51,0.0
Manual Adjustment,2011-11-30 14:25,-193,0.0
Manual Adjustment,2011-11-30 14:34,-1131,0.0
Manual Adjustment,2011-11-30 14:36,-135,0.0
Manual Adjustment,2011-11-30 14:39,-40,0.0
Manual Adjustment,2011-11-30 14:54,-14,0.0
Manual Adjustment,2011-11-30 17:00,18,0.0
Manual Adjustment,2011-11-30 17:13,17,0.0
Manual Adjustment,2011-12-02 10:03,1,0.0
Manual Adjustment,2011-12-02 12:12,-300,0.0
Manual Adjustment,2011-12-02 16:38,13,0.0
Manual Adjustment,2011-12-02 17:49,8,0.0
Manual Adjustment,2011-12-02 17:52,-29,0.0
Manual Adjustment,2011-12-02 17:56,-73,0.0
Manual Adjustment,2011-12-02 17:58,-20,0.0
Manual Adjustment,2011-12-02 17:59,-937,0.0
Manual Adjustment,2011-12-04 10:37,1,0.0
Manual Adjustment,2011-12-04 10:42,1,0.0
Manual Adjustment,2011-12-05 09:27,-21,0.0
Manual Adjustment,2011-12-05 09:29,-390,0.0
Manual Adjustment,2011-12-05 09:54,66,0.0
Manual Adjustment,2011-12-05 10:25,-9,0.0
Manual Adjustment,2011-12-05 10:34,4,0.0
Manual Adjustment,2011-12-05 11:41,1,0.0
Manual Adjustment,2011-12-06 16:54,-48,0.0
Manual Adjustment,2011-12-06 16:55,-288,0.0
Manual Adjustment,2011-12-07 16:55,-102,0.0
Manual Adjustment,2011-12-07 18:26,-30,0.0
Manual Adjustment,2011-12-07 18:27,-21,0.0
Manual Adjustment,2011-12-07 18:30,-114,0.0
Manual Adjustment,2011-12-07 18:32,-410,0.0
Manual Adjustment,2011-12-07 18:34,-424,0.0
Manual Adjustment,2011-12-07 18:35,-10,0.0
Manual Adjustment,2011-12-07 18:36,-12,0.0
Manual Adjustment,2011-12-07 18:38,-1080,0.0
Manual Adjustment,2011-12-08 09:56,-338,0.0
Manual Adjustment,2011-12-08 13:58,540,0.0
Manual Adjustment,2011-12-08 15:24,-235,0.0
Returns,2010-12-01 09:41,-1,-27.5
Returns,2010-12-01 09:49,-1,-4.65
Returns,2010-12-01 10:24,-132,-141.48
Returns,2010-12-01 12:38,-6,-25.5
Returns,2010-12-01 14:30,-3,-3.8
Returns,2010-12-01 14:33,-40,-122.3
Returns,2010-12-02 09:10,-2,-5.9
Returns,2010-12-02 10:37,-2,-17.0
Returns,2010-12-02 10:46,-2,-29.9
Returns,2010-12-02 11:56,-1,-5.95
Returns,2010-12-02 12:50,-5,-24.95
Returns,2010-12-02 13:05,-2,-5.9
Returns,2010-12-02 14:23,-9360,-280.8
Returns,2010-12-02 14:25,-1,-2.1
Returns,2010-12-02 14:29,-4,-11.8
Returns,2010-12-02 16:45,-3,-23.849999999999998
Returns,2010-12-02 16:58,-852,-883.08
Returns,2010-12-02 17:03,-23,-102.45
Returns,2010-12-02 17:05,-2,-1.67
Returns,2010-12-02 17:06,-2,-13.9
Returns,2010-12-02 17:08,-2,-7.5
Returns,2010-12-02 17:09,-1,-1.25
Returns,2010-12-02 17:14,-4,-16.95
Returns,2010-12-02 17:19,-3,-37.65
Returns,2010-12-02 17:27,-3,-6.65
Returns,2010-12-02 17:30,-5,-23.25
Returns,2010-12-02 17:31,-3,-20.85
Returns,2010-12-02 17:35,-4,-14.5
Returns,2010-12-02 17:36,-1,-3.25
Returns,2010-12-03 09:47,-244,-1192.2
Returns,2010-12-03 10:07,-1,-2.55
Returns,2010-12-03 10:09,-3,-5.45
Returns,2010-12-03 10:11,-4,-31.8
Returns,2010-12-03 14:19,-1,-9.95
Returns,2010-12-03 14:23,-2,-5.7
Returns,2010-12-03 16:21,-36,-75.60000000000001
Returns,2010-12-05 10:25,-3,-8.32
Returns,2010-12-05 10:48,-7,-13.389999999999999
Returns,2010-12-05 12:29,-18,-289.15
Returns,2010-12-05 12:58,-1,-7.95
Returns,2010-12-05 13:09,-24,-30.0
Returns,2010-12-05 13:21,-1,-29.29
Returns,2010-12-05 14:44,-2,-12.899999999999999
Returns,2010-12-06 09:31,-2,-17.0
Returns,2010-12-06 09:40,-20,-39.0
Returns,2010-12-06 10:45,-103,-219.72
Returns,2010-12-06 11:42,-4,-27.0
Returns,2010-12-06 11:47,-1,-8.95
Returns,2010-12-06 12:00,-4,-34.0
Returns,2010-12-06 12:55,-1,-12.75
Returns,2010-12-06 13:12,-10,-21.0
Returns,2010-12-06 13:17,-3,-9.05
Returns,2010-12-06 14:22,-1,-4.95
Returns,2010-12-06 14:43,-34,-192.7
Returns,2010-12-06 14:53,-16,-167.2
Returns,2010-12-06 14:55,-18,-25.5
Returns,2010-12-06 15:07,-72,-151.20000000000002
Returns,2010-12-06 15:09,-7,-22.110000000000003
Returns,2010-12-06 15:10,-1,-7.95
Returns,2010-12-06 15:12,-1,-4.25
Returns,2010-12-06 16:10,-1,-5.95
Returns,2010-12-07 08:42,-8,-47.6
Returns,2010-12-07 08:57,-11,-9.35
Returns,2010-12-07 11:47,-5,-28.15
Returns,2010-12-07 12:00,-1,-95.38
Returns,2010-12-07 12:03,-2,-64.95
Returns,2010-12-07 12:31,-2,-19.9
Returns,2010-12-07 12:34,-1,-281.0
Returns,2010-12-07 12:41,-1,-1.0
Returns,2010-12-07 12:45,-18,-76.32
Returns,2010-12-07 13:23,-1,-631.31
Returns,2010-12-07 13:25,-36,-75.60000000000001
Returns,2010-12-07 13:28,-1,-313.78
Returns,2010-12-07 15:04,-1,-13541.33
Returns,2010-12-07 15:34,-1,-13474.79
Returns,2010-12-07 15:41,-1,-5519.25
Returns,2010-12-07 15:49,-1,-13541.33
Returns,2010-12-07 15:51,-1,-6706.71
Returns,2010-12-07 16:21,-12,-131.39999999999998
Returns,2010-12-08 09:55,-1,-1.95
Returns,2010-12-08 10:18,-2,-6.3
Returns,2010-12-08 11:03,-3,-6.65
Returns,2010-12-08 11:33,-36,-103.0
Returns,2010-12-08 12:03,-1,-7.95
Returns,2010-12-08 12:49,-2,-18.3
Returns,2010-12-08 13:07,-5,-36.1
Returns,2010-12-08 13:18,-15,-26.38
Returns,2010-12-08 13:23,-15,-54.75
Returns,2010-12-08 13:33,-20,-209.0
Returns,2010-12-08 13:43,-3,-12.75
Returns,2010-12-08 14:10,-1,-8.5
Returns,2010-12-08 14:20,-3,-20.85
Returns,2010-12-08 14:27,-2,-14.899999999999999
Returns,2010-12-08 14:52,-8,-29.8
Returns,2010-12-08 14:54,-5,-13.900000000000002
Returns,2010-12-08 14:57,-3,-14.850000000000001
Returns,2010-12-08 15:01,-4,-5.0
Returns,2010-12-08 15:57,-7,-33.55
Returns,2010-12-08 15:59,-3,-13.45
Returns,2010-12-08 16:00,-1,-267.12
Returns,2010-12-08 16:15,-158,-295.09
Returns,2010-12-09 10:14,-5,-27.15
Returns,2010-12-09 11:42,-8,-30.0
Returns,2010-12-09 13:28,-1,-4.95
Returns,2010-12-09 13:38,-104,-238.2
Returns,2010-12-09 13:40,-23,-88.15
Returns,2010-12-09 13:58,-1,-2.95
Returns,2010-12-09 14:12,-12,-20.28
Returns,2010-12-09 14:29,-33,-64.35
Returns,2010-12-09 14:30,-20,-42.0
Returns,2010-12-09 14:40,-7,-14.25
Returns,2010-12-09 14:42,-12,-19.799999999999997
Returns,2010-12-09 14:43,-3,-16.0
Returns,2010-12-09 14:45,-24,-20.4
Returns,2010-12-09 14:47,-1,-6.75
Returns,2010-12-09 14:48,-2,-17.9
Returns,2010-12-09 14:57,-1,-8.5
Returns,2010-12-09 14:58,-4,-13.100000000000001
Returns,2010-12-09 15:00,-12,-30.599999999999998
Returns,2010-12-09 15:01,-2,-9.3
Returns,2010-12-09 15:13,-2,-17.0
Returns,2010-12-09 15:18,-2,-16.599999999999998
Returns,2010-12-09 15:23,-5,-24.95
Returns,2010-12-09 15:24,-168,-162.72000000000003
Returns,2010-12-09 15:28,-4,-27.6
Returns,2010-12-09 15:29,-1,-16.95
Returns,2010-12-09 15:30,-34,-42.5
Returns,2010-12-09 15:33,-3,-9.85
Returns,2010-12-09 15:34,-4,-20.1
Returns,2010-12-09 15:36,-1,-12.75
Returns,2010-12-09 15:38,-1,-1.25
Returns,2010-12-09 15:41,-4,-7.5
Returns,2010-12-09 15:43,-6,-17.7
Returns,2010-12-09 17:32,-1,-1.95
Returns,2010-12-10 10:35,-1,-133.08
Returns,2010-12-10 13:52,-47,-39.949999999999996
Returns,2010-12-10 14:03,-322,-1136.3200000000002
Returns,2010-12-10 14:32,-12,-25.200000000000003
Returns,2010-12-10 15:01,-108,-183.6
Returns,2010-12-10 16:01,-144,-243.35999999999999
Returns,2010-12-10 17:05,-30,-16.5
Returns,2010-12-12 11:12,-6,-10.450000000000001
Returns,2010-12-12 11:13,-12,-15.0
Returns,2010-12-12 11:19,-1,-9.95
Returns,2010-12-12 11:21,-13,-16.65
Returns,2010-12-12 11:23,-2,-11.6
Returns,2010-12-12 12:31,-2,-11.6
Returns,2010-12-12 12:51,-2,-12.9
Returns,2010-12-13 10:26,-33,-64.35
Returns,2010-12-13 10:31,-2,-7.5
Returns,2010-12-13 10:40,-48,-40.8
Returns,2010-12-13 12:03,-2,-5.1
Returns,2010-12-13 13:09,-2,-15.7
Returns,2010-12-13 13:28,-1,-12.75
Returns,2010-12-13 14:37,-2,-12.45
Returns,2010-12-13 14:38,-2,-12.45
Returns,2010-12-13 14:56,-2,-10.2
Returns,2010-12-13 15:05,-3,-16.15
Returns,2010-12-13 16:19,-4,-15.8
Returns,2010-12-13 17:10,-1,-966.92
Returns,2010-12-13 17:12,-1,-316.3
Returns,2010-12-13 17:14,-1,-1130.9
Returns,2010-12-14 09:26,-3,-32.65
Returns,2010-12-14 09:49,-1,-2.55
Returns,2010-12-14 09:54,-11,-117.45
Returns,2010-12-14 09:56,-2,-2.9
Returns,2010-12-14 09:58,-2,-7.24
Returns,2010-12-14 09:59,-6,-21.95
Returns,2010-12-14 10:00,-2,-5.1
Returns,2010-12-14 10:01,-1,-2.95
Returns,2010-12-14 10:02,-1,-8.5
Returns,2010-12-14 10:21,-24,-13.200000000000001
Returns,2010-12-14 10:23,-4,-31.8
Returns,2010-12-14 10:25,-3,-26.95
Returns,2010-12-14 10:28,-60,-51.0
Returns,2010-12-14 10:29,-3,-4.949999999999999
Returns,2010-12-14 10:31,-2,-19.9
Returns,2010-12-14 10:33,-17,-179.14999999999998
Returns,2010-12-14 10:50,-1,-1.25
Returns,2010-12-14 10:51,-1,-8.5
Returns,2010-12-14 10:53,-3,-36.65
Returns,2010-12-14 11:09,-12,-35.400000000000006
Returns,2010-12-14 11:10,-48,-60.0
Returns,2010-12-14 11:11,-4,-15.0
Returns,2010-12-14 11:12,-13,-27.75
Returns,2010-12-14 11:16,-20,-25.0
Returns,2010-12-14 11:18,-1,-2.95
Returns,2010-12-14 11:24,-2,-33.9
Returns,2010-12-14 11:26,-2,-3.9
Returns,2010-12-14 11:27,-1,-1.45
Returns,2010-12-14 11:28,-1,-9.95
Returns,2010-12-14 11:30,-1,-12.75
Returns,2010-12-14 11:33,-8,-30.0
Returns,2010-12-14 11:34,-36,-45.0
Returns,2010-12-14 11:35,-1,-4.95
Returns,2010-12-14 11:41,-1,-1.25
Returns,2010-12-14 11:45,-4,-15.8
Returns,2010-12-14 11:54,-8,-22.8
Returns,2010-12-14 11:55,-5,-31.65
Returns,2010-12-14 11:56,-2,-1.7
Returns,2010-12-14 11:57,-6,-29.700000000000003
Returns,2010-12-14 11:59,-1,-4.25
Returns,2010-12-14 12:27,-2,-5.9
Returns,2010-12-14 13:05,-8,-40.199999999999996
Returns,2010-12-14 13:06,-2,-12.899999999999999
Returns,2010-12-14 13:27,-240,-1188.0
Returns,2010-12-14 15:16,-5,-8.25
Returns,2010-12-14 15:20,-1,-2.95
Returns,2010-12-14 15:56,-36,-45.0
Returns,2010-12-14 16:19,-1,-10.95
Returns,2010-12-14 16:24,-3,-14.850000000000001
Returns,2010-12-14 16:39,-7,-92.64999999999999
Returns,2010-12-15 09:14,-2,-48.26
Returns,2010-12-15 09:20,-1,-10.75
Returns,2010-12-15 10:29,-1,-7.95
Returns,2010-12-15 11:39,-48,-20.16
Returns,2010-12-15 12:06,-2,-11.2
Returns,2010-12-15 12:35,-1,-26.93
Returns,2010-12-15 14:25,-12,-52.9
Returns,2010-12-15 14:33,-1,-12.75
Returns,2010-12-15 14:42,-56,-227.44
Returns,2010-12-15 16:34,-6,-35.1
Returns,2010-12-15 16:36,-12,-102.0
Returns,2010-12-15 16:40,-11,-74.25
Returns,2010-12-15 16:42,-10,-67.5
Returns,2010-12-15 16:43,-2,-7.9
Returns,2010-12-15 16:50,-7,-63.34
Returns,2010-12-15 16:52,-8,-47.6
Returns,2010-12-15 16:54,-2,-15.399999999999999
Returns,2010-12-15 16:55,-18,-46.400000000000006
Returns,2010-12-15 16:56,-36,-45.0
Returns,2010-12-15 16:57,-3,-29.849999999999998
Returns,2010-12-15 17:04,-3,-16.95
Returns,2010-12-15 17:05,-16,-27.799999999999997
Returns,2010-12-15 17:08,-1,-3.5
Returns,2010-12-16 09:48,-1,-2.95
Returns,2010-12-16 10:28,-7,-11.549999999999999
Returns,2010-12-16 10:30,-2,-5.9
Returns,2010-12-16 10:38,-3,-4.949999999999999
Returns,2010-12-16 11:10,-1,-4.95
Returns,2010-12-16 11:24,-3,-8.850000000000001
Returns,2010-12-16 11:59,-2,-3.9
Returns,2010-12-16 12:05,-5,-42.5
Returns,2010-12-16 12:56,-30,-220.5
Returns,2010-12-16 13:01,-1,-175.0
Returns,2010-12-16 13:24,-1,-2.1
Returns,2010-12-16 14:15,-4,-25.8
Returns,2010-12-16 14:19,-10,-109.5
Returns,2010-12-16 14:30,-2,-21.9
Returns,2010-12-16 14:32,-7,-76.64999999999999
Returns,2010-12-16 15:27,-8,-14.5
Returns,2010-12-16 15:28,-1,-10.95
Returns,2010-12-16 15:30,-2,-14.0
Returns,2010-12-16 15:31,-2,-8.5
Returns,2010-12-16 15:36,-2,-10.5
Returns,2010-12-16 15:37,-3,-25.5
Returns,2010-12-16 15:39,-6,-29.700000000000003
Returns,2010-12-16 15:40,-2,-17.0
Returns,2010-12-16 15:54,-12,-25.200000000000003
Returns,2010-12-16 16:24,-160,-67.2
Returns,2010-12-16 16:30,-3,-12.75
Returns,2010-12-16 16:42,-11,-10.55
Returns,2010-12-16 17:33,-24,-55.2
Returns,2010-12-17 09:37,-800,-1491.0
Returns,2010-12-17 12:19,-16,-49.900000000000006
Returns,2010-12-17 12:58,-1,-18.0
Returns,2010-12-17 15:11,-1,-295.0
Returns,2010-12-17 16:25,-72,-30.24
Returns,2010-12-19 12:46,-3,-12.65
Returns,2010-12-19 14:43,-1,-4.95
Returns,2010-12-20 08:27,-70,-50.1
Returns,2010-12-20 11:01,-3,-3.75
Returns,2010-12-20 11:56,-10,-27.2
Returns,2010-12-20 11:59,-6,-47.7
Returns,2010-12-20 12:01,-20,-67.7
Returns,2010-12-20 12:19,-5,-14.75
Returns,2010-12-20 12:23,-50,-98.1
Returns,2010-12-20 12:25,-358,-707.0600000000001
Returns,2010-12-20 12:41,-1,-8.5
Returns,2010-12-20 13:14,-1,-13.88
Returns,2010-12-20 13:51,-16,-12.0
Returns,2010-12-20 13:54,-23,-240.84999999999997
Returns,2010-12-20 13:55,-6,-17.700000000000003
Returns,2010-12-20 13:57,-12,-35.400000000000006
Returns,2010-12-20 13:58,-2,-19.9
Returns,2010-12-20 14:02,-22,-44.53
Returns,2010-12-20 14:05,-5,-53.25
Returns,2010-12-20 14:07,-7,-11.3
Returns,2010-12-20 14:09,-10,-11.6
Returns,2010-12-20 14:10,-3,-29.75
Returns,2010-12-20 15:07,-96,-162.24
Returns,2010-12-20 15:27,-7,-20.27
Returns,2010-12-20 15:52,-57,-300.65
Returns,2010-12-20 17:07,-24,-34.8
Returns,2010-12-20 17:24,-14,-14.399999999999999
Returns,2010-12-21 10:16,-48,-36.0
Returns,2010-12-21 10:47,-57,-42.050000000000004
Returns,2010-12-21 12:17,-2,-19.9
Returns,2010-12-21 12:33,-4,-27.7
Returns,2010-12-21 12:35,-3,-10.15
Returns,2010-12-21 12:38,-5,-21.95
Returns,2010-12-21 12:40,-1,-5.75
Returns,2010-12-21 13:15,-60,-25.200000000000003
Returns,2010-12-21 14:24,-10,-12.5
Returns,2010-12-21 16:31,-1,-4.95
Returns,2010-12-22 12:43,-1,-2.1
Returns,2010-12-22 13:13,-8,-39.6
Returns,2010-12-22 13:20,-1,-2.55
Returns,2010-12-22 13:59,-10,-16.5
Returns,2010-12-22 15:13,-1,-4.65
Returns,2010-12-23 10:20,-9,-56.95
Returns,2010-12-23 11:36,-4,-6.199999999999999
Returns,2010-12-23 11:38,-1,-9.95
Returns,2010-12-23 11:40,-6,-13.500000000000002
Returns,2010-12-23 11:47,-6,-29.700000000000003
Returns,2010-12-23 11:48,-4,-15.0
Returns,2010-12-23 11:49,-6,-17.700000000000003
Returns,2010-12-23 11:50,-13,-31.35
Returns,2010-12-23 12:55,-15,-69.75
Returns,2010-12-23 14:49,-6,-29.700000000000003
Returns,2011-01-04 10:48,-3,-31.8
Returns,2011-01-04 11:08,-12,-71.4
Returns,2011-01-04 13:47,-24,-90.0
Returns,2011-01-04 14:29,-1,-40.0
Returns,2011-01-04 15:46,-24,-202.79999999999998
Returns,2011-01-04 17:12,-150,-442.5
Returns,2011-01-04 17:14,-18,-197.1
Returns,2011-01-05 09:55,-1,-16888.02
Returns,2011-01-05 09:57,-1,-16453.71
Returns,2011-01-05 10:46,-3,-7.6499999999999995
Returns,2011-01-05 10:50,-16,-57.6
Returns,2011-01-05 11:13,-1,-10.95
Returns,2011-01-05 11:21,-1,-2.95
Returns,2011-01-05 11:31,-54,-205.74
Returns,2011-01-05 11:36,-1,-10.95
Returns,2011-01-05 11:42,-36,-92.5
Returns,2011-01-05 12:02,-102,-232.67000000000002
Returns,2011-01-05 12:05,-3,-22.8
Returns,2011-01-05 12:26,-1,-22.97
Returns,2011-01-05 12:42,-4,-30.6
Returns,2011-01-05 15:32,-20,-56.04
Returns,2011-01-05 15:40,-2,-3.8000000000000003
Returns,2011-01-05 15:43,-16,-64.15
Returns,2011-01-05 16:02,-10,-37.6
Returns,2011-01-06 11:05,-2,-493.38
Returns,2011-01-06 11:40,-8,-39.39999999999999
Returns,2011-01-06 11:51,-1,-1126.0
Returns,2011-01-06 12:58,-284,-855.76
Returns,2011-01-06 13:41,-4,-6.6
Returns,2011-01-06 13:56,-6,-51.0
Returns,2011-01-06 15:35,-9,-22.25
Returns,2011-01-06 16:14,-30,-21.599999999999998
Returns,2011-01-06 16:17,-3,-54.0
Returns,2011-01-06 17:27,-1,-4.95
Returns,2011-01-06 17:31,-15,-34.65
Returns,2011-01-06 17:32,-4,-5.0
Returns,2011-01-06 17:34,-2,-7.5
Returns,2011-01-06 17:36,-12,-24.7
Returns,2011-01-06 17:37,-1,-0.72
Returns,2011-01-06 17:38,-5,-6.65
Returns,2011-01-06 17:48,-7,-16.65
Returns,2011-01-06 17:52,-1,-10.95
Returns,2011-01-06 17:57,-5,-31.949999999999996
Returns,2011-01-06 17:59,-1,-7.95
Returns,2011-01-06 18:00,-1,-2.1
Returns,2011-01-06 18:01,-5,-14.750000000000002
Returns,2011-01-06 18:02,-1,-2.95
Returns,2011-01-06 18:06,-45,-109.8
Returns,2011-01-06 18:08,-8,-33.9
Returns,2011-01-06 18:09,-1,-4.95
Returns,2011-01-07 09:21,-2,-9.3
Returns,2011-01-07 09:25,-11,-60.05
Returns,2011-01-07 09:32,-1,-2.55
Returns,2011-01-07 10:56,-669,-1520.11
Returns,2011-01-07 14:09,-2,-11.44
Returns,2011-01-09 10:59,-3,-14.0
Returns,2011-01-09 13:42,-2,-11.5
Returns,2011-01-09 14:17,-16,-41.9
Returns,2011-01-10 09:56,-2,-12.9
Returns,2011-01-10 10:07,-4,-15.0
Returns,2011-01-10 12:02,-19,-62.13
Returns,2011-01-10 14:08,-2,-21.9
Returns,2011-01-10 15:04,-1,-265.5
Returns,2011-01-11 11:19,-52,-347.5
Returns,2011-01-11 11:22,-14,-41.849999999999994
Returns,2011-01-11 11:38,-8,-30.0
Returns,2011-01-11 11:39,-12,-23.4
Returns,2011-01-11 11:42,-12,-16.4
Returns,2011-01-11 11:45,-16,-40.8
Returns,2011-01-11 11:46,-5,-10.65
Returns,2011-01-11 11:48,-2,-1.7
Returns,2011-01-11 11:49,-1,-4.25
Returns,2011-01-11 11:50,-1,-3.75
Returns,2011-01-11 11:53,-2,-11.5
Returns,2011-01-11 12:03,-1,-8.5
Returns,2011-01-11 12:50,-1,-2.95
Returns,2011-01-11 13:09,-6,-11.7
Returns,2011-01-11 15:02,-31,-97.22
Returns,2011-01-11 16:14,-41,-62.99
Returns,2011-01-11 16:21,-48,-60.0
Returns,2011-01-11 16:57,-4,-8.4
Returns,2011-01-11 16:59,-50,-43.3
Returns,2011-01-11 17:35,-8,-11.599999999999998
Returns,2011-01-12 09:41,-1,-1.25
Returns,2011-01-12 09:48,-12,-419.40000000000003
Returns,2011-01-12 09:52,-1,-9.95
Returns,2011-01-12 09:54,-1,-12.75
Returns,2011-01-12 11:04,-2,-18.9
Returns,2011-01-12 11:45,-1,-9.95
Returns,2011-01-12 12:09,-31,-103.96000000000001
Returns,2011-01-12 12:10,-48,-40.8
Returns,2011-01-12 12:30,-6,-56.239999999999995
Returns,2011-01-12 12:40,-1,-5.95
Returns,2011-01-12 12:47,-9,-45.65
Returns,2011-01-12 12:49,-4,-3.4
Returns,2011-01-12 12:51,-1,-4.25
Returns,2011-01-12 13:12,-1,-2.55
Returns,2011-01-13 10:47,-4,-18.6
Returns,2011-01-13 10:56,-4,-23.4
Returns,2011-01-13 12:41,-1,-4.95
Returns,2011-01-13 12:52,-2,-6.2
Returns,2011-01-13 12:56,-6,-5.1
Returns,2011-01-13 17:09,-3,-32.849999999999994
Returns,2011-01-14 12:05,-24,-13.200000000000001
Returns,2011-01-14 14:33,-9,-98.55
Returns,2011-01-14 16:43,-4,-11.8
Returns,2011-01-14 16:55,-8,-42.04
Returns,2011-01-14 16:58,-2,-8.9
Returns,2011-01-14 17:00,-5,-7.550000000000001
Returns,2011-01-14 17:11,-3,-9.6
Returns,2011-01-14 17:13,-2,-5.9
Returns,2011-01-14 17:26,-1,-2.1
Returns,2011-01-16 12:40,-12,-51.0
Returns,2011-01-16 13:53,-2,-29.9
Returns,2011-01-16 14:48,-1,-4.95
Returns,2011-01-16 15:48,-8,-39.6
Returns,2011-01-17 12:45,-36,-31.32
Returns,2011-01-17 16:20,-3,-12.15
Returns,2011-01-17 16:23,-1,-2.95
Returns,2011-01-17 16:45,-12,-30.599999999999998
Returns,2011-01-18 10:17,-74215,-77183.6
Returns,2011-01-18 14:24,-8,-30.7
Returns,2011-01-18 15:21,-1,-9.95
Returns,2011-01-18 15:23,-5,-22.05
Returns,2011-01-18 15:26,-7,-8.75
Returns,2011-01-18 15:30,-1,-9.95
Returns,2011-01-18 15:31,-1,-6.75
Returns,2011-01-18 16:52,-6,-25.5
Returns,2011-01-19 12:39,-100,-254.99999999999997
Returns,2011-01-19 12:47,-4,-13.56
Returns,2011-01-19 14:36,-3,-11.25
Returns,2011-01-19 14:44,-8,-54.0
Returns,2011-01-19 17:21,-1,-14.95
Returns,2011-01-20 11:00,-2,-2.5
Returns,2011-01-20 11:44,-1,-544.4
Returns,2011-01-20 11:48,-1,-1283.8
Returns,2011-01-20 11:50,-1,-1050.15
Returns,2011-01-20 11:53,-6,-65.69999999999999
Returns,2011-01-20 12:07,-3,-12.45
Returns,2011-01-20 13:19,-1,-15.95
Returns,2011-01-20 16:15,-4,-43.8
Returns,2011-01-20 16:16,-17,-144.33
Returns,2011-01-20 16:22,-6,-29.700000000000003
Returns,2011-01-20 17:02,-14,-32.85
Returns,2011-01-20 17:06,-21,-25.45
Returns,2011-01-21 09:26,-7,-45.65
Returns,2011-01-21 10:25,-12,-5.04
Returns,2011-01-21 10:29,-4,-34.0
