InvoiceNo;StockCode;Description;Quantity_returned;InvoiceDate;UnitPrice;CustomerID;Country;Category;Return Rate;Quantity_sold
C537788;90062;CARNIVAL BRACELET;-1;12/08/2010 12:49;12.75;15916.0;United Kingdom;Accessories;-2.3255813953488373;43
C537788;16202E;BLACK PHOTO ALBUM ;-1;12/08/2010 12:49;5.55;15916.0;United Kingdom;Color;-7.142857142857142;14
C537797;22501;PICNIC BASKET WICKER LARGE;-1;12/08/2010 13:07;8.5;13113.0;United Kingdom;Size;-0.06635700066357;1507
C537797;22423;REGENCY CAKESTAND 3 TIER;-2;12/08/2010 13:07;10.95;13113.0;United Kingdom;Kitchen Appliances;-0.015345661014348195;13033
C537797;22469;HEART OF WICKER SMALL;-1;12/08/2010 13:07;1.45;13113.0;United Kingdom;Size, Home Goods;-0.005606638259699485;17836
C537798;22357;KINGS CHOICE BISCUIT TIN;-1;12/08/2010 13:07;4.25;16553.0;United Kingdom;Kitchen Appliances, Home Goods;-0.21551724137931033;464
C537805;35004C;SET OF 3 COLOURED  FLYING DUCKS;-1;12/08/2010 13:18;4.65;15311.0;United Kingdom;Color, Home Goods;-0.27932960893854747;358
C537805;40001;WHITE BAMBOO RIBS LAMPSHADE;-2;12/08/2010 13:18;0.64;15311.0;United Kingdom;Color, Home Goods;-0.20898641588296762;957
C537805;22719;GUMBALL MONOCHROME COAT RACK;-3;12/08/2010 13:18;1.06;15311.0;United Kingdom;Sports Equipment;-0.49180327868852464;610
C537805;20798;CLEAR MILKSHAKE GLASS;-4;12/08/2010 13:18;1.65;15311.0;United Kingdom;Home Goods;-12.5;32
C537805;22198;LARGE POPCORN HOLDER ;-1;12/08/2010 13:18;1.45;15311.0;United Kingdom;Size, Kitchen Appliances, Home Goods;-0.10183299389002036;982
C537805;22197;SMALL POPCORN HOLDER;-1;12/08/2010 13:18;0.72;15311.0;United Kingdom;Size, Kitchen Appliances, Home Goods;-0.004971167230065619;20116
C537805;20829;GLITTER HANGING BUTTERFLY STRING;-1;12/08/2010 13:18;2.1;15311.0;United Kingdom;Home Goods, Accessories;-0.08368200836820083;1195
C537805;22571;ROCKING HORSE RED CHRISTMAS ;-1;12/08/2010 13:18;0.85;15311.0;United Kingdom;Seasonal products, Color;-0.04288164665523156;2332
C537807;84949;SILVER HANGING T-LIGHT HOLDER;-5;12/08/2010 13:23;1.65;13495.0;United Kingdom;Kitchen Appliances, Home Goods, Accessories;-0.11018069634200088;4538
C537807;21730;GLASS STAR FROSTED T-LIGHT HOLDER;-3;12/08/2010 13:23;4.95;13495.0;United Kingdom;Kitchen Appliances, Home Goods;-0.5952380952380952;504
C537807;21143;ANTIQUE GLASS HEART DECORATION ;-1;12/08/2010 13:23;1.95;13495.0;United Kingdom;Home Goods;-0.3067484662576687;326
C537807;21812;GARLAND WITH HEARTS AND BELLS;-6;12/08/2010 13:23;4.95;13495.0;United Kingdom;Home Goods;-1.5789473684210527;380
C537812;21843;RED RETROSPOT CAKE STAND;-10;12/08/2010 13:33;9.95;14299.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.5913660555884093;1691
C537812;22423;REGENCY CAKESTAND 3 TIER;-10;12/08/2010 13:33;10.95;14299.0;United Kingdom;Kitchen Appliances;-0.07672830507174097;13033
C537820;22627;MINT KITCHEN SCALES;-1;12/08/2010 14:10;8.5;16016.0;United Kingdom;Kitchen Appliances, Home Goods;-0.1179245283018868;848
C537821;85048;15CM CHRISTMAS GLASS BALL 20 LIGHTS;-3;12/08/2010 14:20;6.95;18193.0;United Kingdom;Seasonal products, Sports Equipment, Home Goods;-0.2276176024279211;1318
C537824;22220;CAKE STAND LOVEBIRD 2 TIER WHITE;-1;12/08/2010 14:27;9.95;12870.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.4761904761904762;210
C537824;22784;LANTERN CREAM GAZEBO ;-1;12/08/2010 14:27;4.95;12870.0;United Kingdom;Kitchen Appliances;-0.08064516129032258;1240
C537832;22073;RED RETROSPOT STORAGE JAR;-2;12/08/2010 14:52;3.75;16858.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.6172839506172839;324
C537832;21531;RED RETROSPOT SUGAR JAM BOWL;-4;12/08/2010 14:52;2.1;16858.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.26542800265428;1507
C537832;21527;RED RETROSPOT TRADITIONAL TEAPOT ;-2;12/08/2010 14:52;6.95;16858.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.44742729306487694;447
C537834;22697;GREEN REGENCY TEACUP AND SAUCER;-1;12/08/2010 14:54;2.95;13267.0;United Kingdom;Kitchen Appliances, Color;-0.013964530093562352;7161
C537834;21314;SMALL GLASS HEART TRINKET POT;-1;12/08/2010 14:54;2.1;13267.0;United Kingdom;Size, Home Goods;-0.024313153415998056;4113
C537834;22798;ANTIQUE GLASS DRESSING TABLE POT;-3;12/08/2010 14:54;2.95;13267.0;United Kingdom;Clothing, Home Goods;-0.17103762827822122;1754
C537835;22138;BAKING SET 9 PIECE RETROSPOT ;-3;12/08/2010 14:57;4.95;14618.0;United Kingdom;Kitchen Appliances, Home Goods;-0.06147540983606558;4880
C537838;22299;PIG KEYRING WITH LIGHT & SOUND ;-4;12/08/2010 15:01;1.25;13115.0;United Kingdom;Home Goods, Accessories;-0.30143180105501133;1327
C537853;79000;MOROCCAN TEA GLASS;-1;12/08/2010 15:57;0.85;13370.0;United Kingdom;Kitchen Appliances, Home Goods;-0.023940627244433802;4177
C537853;22940;FELTCRAFT CHRISTMAS FAIRY;-1;12/08/2010 15:57;4.25;13370.0;United Kingdom;Seasonal products, Home Goods, Stationary;-0.05274261603375527;1896
C537853;22169;FAMILY ALBUM WHITE PICTURE FRAME;-2;12/08/2010 15:57;8.5;13370.0;United Kingdom;Color;-0.17152658662092624;1166
C537853;22697;GREEN REGENCY TEACUP AND SAUCER;-1;12/08/2010 15:57;2.95;13370.0;United Kingdom;Kitchen Appliances, Color;-0.013964530093562352;7161
C537853;22960;JAM MAKING SET WITH JARS;-2;12/08/2010 15:57;4.25;13370.0;United Kingdom;Home Goods;-0.023612750885478158;8470
C537856;37370;RETRO COFFEE MUGS ASSORTED;-2;12/08/2010 15:59;1.25;14388.0;United Kingdom;Kitchen Appliances, Home Goods, Gifts Jewelry;-0.07849293563579278;2548
C537856;21843;RED RETROSPOT CAKE STAND;-1;12/08/2010 15:59;10.95;14388.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.05913660555884093;1691
C537860;84406B;CREAM CUPID HEARTS COAT HANGER;-8;12/08/2010 16:15;3.25;16252.0;United Kingdom;Kitchen Appliances, Home Goods;-0.4052684903748734;1974
C537860;22295;HEART FILIGREE DOVE LARGE;-12;12/08/2010 16:15;1.65;16252.0;United Kingdom;Size, Home Goods;-0.4293381037567084;2795
C537860;22193;RED DINER WALL CLOCK;-2;12/08/2010 16:15;8.5;16252.0;United Kingdom;Color, Home Goods;-0.145032632342277;1379
C537860;22180;RETROSPOT LAMP;-1;12/08/2010 16:15;9.95;16252.0;United Kingdom;Kitchen Appliances, Home Goods;-0.3184713375796179;314
C537860;21624;VINTAGE UNION JACK DOORSTOP;-3;12/08/2010 16:15;5.95;16252.0;United Kingdom;Accessories, Home Goods, Stationary;-1.4150943396226416;212
C537860;20897;VINTAGE NOTEBOOK PARIS DAYS;-6;12/08/2010 16:15;2.95;16252.0;United Kingdom;Home Goods, Stationary;-6.315789473684211;95
C537860;37370;RETRO COFFEE MUGS ASSORTED;-12;12/08/2010 16:15;1.25;16252.0;United Kingdom;Kitchen Appliances, Home Goods, Gifts Jewelry;-0.47095761381475665;2548
C537860;22049;WRAP CHRISTMAS SCREEN PRINT;-25;12/08/2010 16:15;0.42;16252.0;United Kingdom;Seasonal products, Home Goods, Accessories;-2.380952380952381;1050
C537860;21888;BINGO SET;-4;12/08/2010 16:15;3.75;16252.0;United Kingdom;Home Goods;-0.23837902264600713;1678
C537860;21240;BLUE POLKADOT CUP;-8;12/08/2010 16:15;0.85;16252.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.22618037885213457;3537
C537860;21066;VINTAGE RED MUG;-12;12/08/2010 16:15;1.25;16252.0;United Kingdom;Kitchen Appliances, Color, Home Goods, Stationary;-1.7366136034732274;691
C537860;20675;BLUE POLKADOT BOWL;-8;12/08/2010 16:15;1.25;16252.0;United Kingdom;Color, Home Goods;-0.2573174654229656;3109
C537860;22192;BLUE DINER WALL CLOCK;-2;12/08/2010 16:15;8.5;16252.0;United Kingdom;Color, Home Goods;-0.21436227224008575;933
C537860;21244;BLUE POLKADOT PLATE ;-8;12/08/2010 16:15;1.69;16252.0;United Kingdom;Color, Home Goods;-0.35288928098808997;2267
C537860;21242;RED RETROSPOT PLATE ;-8;12/08/2010 16:15;1.69;16252.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.23944926668662078;3341
C537860;20676;RED RETROSPOT BOWL;-8;12/08/2010 16:15;1.25;16252.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.15829046299960428;5054
C537860;79066K;RETRO MOD TRAY;-10;12/08/2010 16:15;0.85;16252.0;United Kingdom;Kitchen Appliances;-1.2690355329949239;788
C537860;22637;PIGGY BANK RETROSPOT ;-6;12/08/2010 16:15;2.55;16252.0;United Kingdom;Kitchen Appliances, Home Goods;-0.22132054592401326;2711
C537860;22508;DOORSTOP RETROSPOT HEART;-4;12/08/2010 16:15;3.75;16252.0;United Kingdom;Kitchen Appliances, Home Goods;-0.2536461636017755;1577
C537860;21238;RED RETROSPOT CUP;-8;12/08/2010 16:15;0.85;16252.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.20418580908626852;3918
C537893;22450;SILK PURSE BABUSHKA BLUE;-1;12/09/2010 10:14;3.35;12721.0;France;Color, Accessories;-0.5154639175257731;194
C537893;22634;CHILDS BREAKFAST SET SPACEBOY ;-2;12/09/2010 10:14;9.95;12721.0;France;Toys, Home Goods;-0.27586206896551724;725
C537893;22630;DOLLY GIRL LUNCH BOX;-2;12/09/2010 10:14;1.95;12721.0;France;Toys;-0.017364125716270183;11518
C537998;22727;ALARM CLOCK BAKELIKE RED ;-4;12/09/2010 11:42;3.75;17411.0;United Kingdom;Color;-0.051672910476682606;7741
C537998;22725;ALARM CLOCK BAKELIKE CHOCOLATE;-4;12/09/2010 11:42;3.75;17411.0;United Kingdom;Color;-0.2068252326783868;1934
C538052;22138;BAKING SET 9 PIECE RETROSPOT ;-1;12/09/2010 13:28;4.95;15181.0;United Kingdom;Kitchen Appliances, Home Goods;-0.020491803278688523;4880
C538059;84380;SET OF 3 BUTTERFLY COOKIE CUTTERS;-12;12/09/2010 13:38;1.25;14205.0;United Kingdom;Home Goods;-0.20942408376963353;5730
C538059;21535;RED RETROSPOT SMALL MILK JUG;-6;12/09/2010 13:38;2.55;14205.0;United Kingdom;Size, Kitchen Appliances, Color, Home Goods;-0.2434077079107505;2465
C538059;20914;SET/5 RED RETROSPOT LID GLASS BOWLS;-6;12/09/2010 13:38;2.95;14205.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.1003848084323239;5977
C538059;84378;SET OF 3 HEART COOKIE CUTTERS;-12;12/09/2010 13:38;1.25;14205.0;United Kingdom;Home Goods;-0.1911436763300414;6278
C538059;48188;DOORMAT WELCOME PUPPIES;-2;12/09/2010 13:38;7.95;14205.0;United Kingdom;Home Goods;-0.0970873786407767;2060
C538059;22697;GREEN REGENCY TEACUP AND SAUCER;-6;12/09/2010 13:38;2.95;14205.0;United Kingdom;Kitchen Appliances, Color;-0.0837871805613741;7161
C538059;48187;DOORMAT NEW ENGLAND;-2;12/09/2010 13:38;7.95;14205.0;United Kingdom;Home Goods;-0.052273915316257184;3826
C538059;22727;ALARM CLOCK BAKELIKE RED ;-4;12/09/2010 13:38;3.75;14205.0;United Kingdom;Color;-0.051672910476682606;7741
C538059;22699;ROSES REGENCY TEACUP AND SAUCER ;-6;12/09/2010 13:38;2.95;14205.0;United Kingdom;Kitchen Appliances, Gifts Jewelry;-0.06355258976803305;9441
C538059;22698;PINK REGENCY TEACUP AND SAUCER;-6;12/09/2010 13:38;2.95;14205.0;United Kingdom;Kitchen Appliances, Color;-0.10550378055213644;5687
C538059;21975;PACK OF 60 DINOSAUR CAKE CASES;-24;12/09/2010 13:38;0.55;14205.0;United Kingdom;Kitchen Appliances, Home Goods, Stationary;-0.1956149645447877;12269
C538059;21533;RETROSPOT LARGE MILK JUG;-3;12/09/2010 13:38;4.95;14205.0;United Kingdom;Size, Kitchen Appliances, Home Goods;-0.2257336343115124;1329
C538059;21217;RED RETROSPOT ROUND CAKE TINS;-3;12/09/2010 13:38;9.95;14205.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.2777777777777778;1080
C538059;21210;SET OF 72 RETROSPOT PAPER  DOILIES;-12;12/09/2010 13:38;1.45;14205.0;United Kingdom;Kitchen Appliances, Home Goods, Stationary;-0.21130480718436345;5679
C538062;22139;RETROSPOT TEA SET CERAMIC 11 PC ;-14;12/09/2010 13:40;4.25;17702.0;United Kingdom;Kitchen Appliances, Home Goods;-0.3121516164994426;4485
C538062;22329;ROUND CONTAINER SET OF 5 RETROSPOT;-4;12/09/2010 13:40;1.65;17702.0;United Kingdom;Kitchen Appliances, Home Goods;-0.2520478890989288;1587
C538062;21430;SET/3 RED GINGHAM ROSE STORAGE BOX;-1;12/09/2010 13:40;3.75;17702.0;United Kingdom;Color, Home Goods, Gifts Jewelry;-0.03334444814938312;2999
C538062;22168;ORGANISER WOOD ANTIQUE WHITE ;-2;12/09/2010 13:40;8.5;17702.0;United Kingdom;Color;-1.5267175572519083;131
C538062;20973;12 PENCIL SMALL TUBE WOODLAND;-2;12/09/2010 13:40;0.65;17702.0;United Kingdom;Size;-0.0444247001332741;4502
C538066;22083;PAPER CHAIN KIT RETROSPOT;-1;12/09/2010 13:58;2.95;15738.0;United Kingdom;Kitchen Appliances, Home Goods, Stationary;-0.0217296827466319;4602
C538075;21284;RETROSPOT CANDLE  SMALL;-12;12/09/2010 14:12;1.69;13021.0;United Kingdom;Size, Kitchen Appliances, Home Goods;-3.260869565217391;368
C538081;22630;DOLLY GIRL LUNCH BOX;-33;12/09/2010 14:29;1.95;16898.0;United Kingdom;Toys;-0.28650807431845804;11518
C538082;21864;UNION JACK FLAG PASSPORT COVER ;-20;12/09/2010 14:30;2.1;13777.0;United Kingdom;Home Goods, Accessories;-2.4721878862793574;809
C538083;85099B;JUMBO BAG RED RETROSPOT;-3;12/09/2010 14:40;1.95;15750.0;United Kingdom;Kitchen Appliances, Color, Home Goods, Accessories;-0.006334058231108672;47363
C538083;22633;HAND WARMER UNION JACK;-4;12/09/2010 14:40;2.1;15750.0;United Kingdom;Accessories;-0.08262755629002272;4841
C538084;22860;EASTER TIN CHICKS PINK DAISY;-6;12/09/2010 14:42;1.65;12649.0;Germany;Kitchen Appliances, Seasonal products, Color, Home Goods;-1.0291595197255576;583
C538084;22859;EASTER TIN BUNNY BOUQUET;-6;12/09/2010 14:42;1.65;12649.0;Germany;Kitchen Appliances, Seasonal products, Home Goods;-0.5097706032285472;1177
C538085;82486;WOOD S/3 CABINET ANT WHITE FINISH;-1;12/09/2010 14:43;7.95;16350.0;United Kingdom;Color;-0.0725163161711385;1379
C538085;21314;SMALL GLASS HEART TRINKET POT;-1;12/09/2010 14:43;2.1;16350.0;United Kingdom;Size, Home Goods;-0.024313153415998056;4113
C538085;82483;WOOD 2 DRAWER CABINET WHITE FINISH;-1;12/09/2010 14:43;5.95;16350.0;United Kingdom;Color, Home Goods;-0.04551661356395084;2197
C538088;84625C;BLUE NEW BAROQUE CANDLESTICK CANDLE;-24;12/09/2010 14:45;0.85;14766.0;United Kingdom;Color, Home Goods;-6.0;400
C538089;21906;PHARMACIE FIRST AID TIN;-1;12/09/2010 14:47;6.75;18230.0;United Kingdom;Kitchen Appliances, Home Goods;-0.1773049645390071;564
C538098;22168;ORGANISER WOOD ANTIQUE WHITE ;-1;12/09/2010 14:57;8.5;14441.0;United Kingdom;Color;-0.7633587786259541;131
C538099;72807C;SET/3 VANILLA SCENTED CANDLE IN BOX;-1;12/09/2010 14:58;4.25;15279.0;United Kingdom;Home Goods;-0.16891891891891891;592
C538099;22457;NATURAL SLATE HEART CHALKBOARD ;-3;12/09/2010 14:58;2.95;15279.0;United Kingdom;Home Goods, Stationary;-0.03289473684210526;9120
C538100;84798A;PINK FOXGLOVE ARTIIFCIAL FLOWER;-12;12/09/2010 15:00;2.55;16579.0;United Kingdom;Color, Home Goods, Accessories;-109.09090909090908;11
C538102;84792;ENCHANTED BIRD COATHANGER 5 HOOK;-2;12/09/2010 15:01;4.65;14047.0;United Kingdom;Home Goods;-0.2484472049689441;805
C538103;22941;CHRISTMAS LIGHTS 10 REINDEER;-2;12/09/2010 15:13;8.5;17442.0;United Kingdom;Seasonal products, Home Goods;-0.12338062924120913;1621
C538105;79163;BLACK CHAMPAGNE GLASS;-1;12/09/2010 15:18;1.65;16781.0;United Kingdom;Color, Home Goods;-0.06583278472679394;1519
C538105;21781;MA CAMPAGNE CUTLERY BOX;-1;12/09/2010 15:18;14.95;16781.0;United Kingdom;Other;-0.6756756756756757;148
C538109;22780;LIGHT GARLAND BUTTERFILES PINK;-4;12/09/2010 15:23;4.25;16042.0;United Kingdom;Color, Home Goods;-0.3028009084027252;1321
C538109;85048;15CM CHRISTMAS GLASS BALL 20 LIGHTS;-1;12/09/2010 15:23;7.95;16042.0;United Kingdom;Seasonal products, Sports Equipment, Home Goods;-0.07587253414264036;1318
C538110;21232;STRAWBERRY CERAMIC TRINKET BOX;-144;12/09/2010 15:24;1.06;17307.0;United Kingdom;Other;-1.4227843098508053;10121
C538111;21830;ASSORTED CREEPY CRAWLIES;-24;12/09/2010 15:24;0.42;17950.0;United Kingdom;Gifts Jewelry;-0.9156810377718427;2621
C538112;22072;RED RETROSPOT TEA CUP AND SAUCER ;-1;12/09/2010 15:28;3.75;14898.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.11961722488038277;836
C538112;21777;RECIPE BOX WITH METAL HEART;-3;12/09/2010 15:28;7.95;14898.0;United Kingdom;Home Goods;-42.857142857142854;7
C538114;21275;ZINC TOP  2 DOOR WOODEN SHELF ;-1;12/09/2010 15:29;16.95;14217.0;United Kingdom;Home Goods;-12.5;8
C538115;22178;VICTORIAN GLASS HANGING T-LIGHT;-1;12/09/2010 15:30;1.25;16817.0;United Kingdom;Home Goods;-0.004192169028255219;23854
C538115;22251;BIRDHOUSE DECORATION MAGIC GARDEN;-9;12/09/2010 15:30;1.25;16817.0;United Kingdom;Home Goods;-1.2893982808022924;698
C538115;22233;JIGSAW RABBIT AND BIRDHOUSE;-12;12/09/2010 15:30;1.65;16817.0;United Kingdom;Home Goods;-2.083333333333333;576
C538118;22910;PAPER CHAIN KIT VINTAGE CHRISTMAS;-1;12/09/2010 15:33;2.95;17700.0;United Kingdom;Seasonal products, Home Goods, Stationary;-0.009753242953281966;10253
C538118;22784;LANTERN CREAM GAZEBO ;-1;12/09/2010 15:33;4.95;17700.0;United Kingdom;Kitchen Appliances;-0.08064516129032258;1240
C538118;47594A;CAROUSEL DESIGN WASHBAG;-1;12/09/2010 15:33;1.95;17700.0;United Kingdom;Home Goods, Accessories;-1.0101010101010102;99
C538119;22633;HAND WARMER UNION JACK;-1;12/09/2010 15:34;2.1;13136.0;United Kingdom;Accessories;-0.02065688907250568;4841
C538119;22865;HAND WARMER OWL DESIGN;-1;12/09/2010 15:34;2.1;13136.0;United Kingdom;Home Goods;-0.011940298507462687;8375
C538119;21777;RECIPE BOX WITH METAL HEART;-2;12/09/2010 15:34;7.95;13136.0;United Kingdom;Home Goods;-28.57142857142857;7
C538121;22461;SAVOY ART DECO CLOCK;-1;12/09/2010 15:36;12.75;15535.0;United Kingdom;Home Goods;-0.4629629629629629;216
C538122;22444;GROW YOUR OWN PLANT IN A CAN ;-1;12/09/2010 15:38;1.25;14696.0;United Kingdom;Other;-0.12376237623762376;808
C538123;22331;WOODLAND PARTY BAG + STICKER SET;-1;12/09/2010 15:41;1.65;12605.0;Germany;Accessories, Home Goods, Stationary;-0.0544069640914037;1838
C538123;22333;RETROSPOT PARTY BAG + STICKER SET;-1;12/09/2010 15:41;1.65;12605.0;Germany;Kitchen Appliances, Accessories, Home Goods, Stationary;-0.022665457842248413;4412
C538123;22956;36 FOIL HEART CAKE CASES;-2;12/09/2010 15:41;2.1;12605.0;Germany;Kitchen Appliances, Home Goods;-0.10509721492380451;1903
C538124;22699;ROSES REGENCY TEACUP AND SAUCER ;-1;12/09/2010 15:43;2.95;15329.0;United Kingdom;Kitchen Appliances, Gifts Jewelry;-0.010592098294672173;9441
C538124;22423;REGENCY CAKESTAND 3 TIER;-1;12/09/2010 15:43;12.75;15329.0;United Kingdom;Kitchen Appliances;-0.007672830507174097;13033
C538164;35004B;SET OF 3 BLACK FLYING DUCKS;-1;12/09/2010 17:32;1.95;14031.0;United Kingdom;Color, Home Goods;-0.18281535648994515;547
C538314;22586;FELTCRAFT HAIRBAND PINK AND BLUE;-47;12/10/2010 13:52;0.85;15514.0;United Kingdom;Color, Home Goods, Stationary;-5.816831683168317;808
C538341;84380;SET OF 3 BUTTERFLY COOKIE CUTTERS;-1;12/10/2010 14:03;1.25;15514.0;United Kingdom;Home Goods;-0.017452006980802792;5730
C538341;22988;SOLDIERS EGG CUP ;-36;12/10/2010 14:03;1.25;15514.0;United Kingdom;Kitchen Appliances;-0.3988919667590028;9025
C538341;22988;SOLDIERS EGG CUP ;-12;12/10/2010 14:03;1.25;15514.0;United Kingdom;Kitchen Appliances;-0.1329639889196676;9025
C538341;22976;CIRCUS PARADE CHILDRENS EGG CUP ;-12;12/10/2010 14:03;1.25;15514.0;United Kingdom;Kitchen Appliances;-1.1385199240986716;1054
C538341;22976;CIRCUS PARADE CHILDRENS EGG CUP ;-12;12/10/2010 14:03;1.25;15514.0;United Kingdom;Kitchen Appliances;-1.1385199240986716;1054
C538341;22976;CIRCUS PARADE CHILDRENS EGG CUP ;-12;12/10/2010 14:03;1.25;15514.0;United Kingdom;Kitchen Appliances;-1.1385199240986716;1054
C538341;22973;CHILDREN'S CIRCUS PARADE MUG;-18;12/10/2010 14:03;1.65;15514.0;United Kingdom;Kitchen Appliances, Home Goods;-1.4527845036319613;1239
C538341;22943;CHRISTMAS LIGHTS 10 VINTAGE BAUBLES;-6;12/10/2010 14:03;4.95;15514.0;United Kingdom;Seasonal products, Home Goods, Stationary;-0.45214770158251694;1327
C538341;22752;SET 7 BABUSHKA NESTING BOXES;-96;12/10/2010 14:03;7.65;15514.0;United Kingdom;Kitchen Appliances, Home Goods;-5.762304921968788;1666
C538341;22730;ALARM CLOCK BAKELIKE IVORY;-1;12/10/2010 14:03;3.75;15514.0;United Kingdom;Accessories;-0.035211267605633804;2840
C538341;22730;ALARM CLOCK BAKELIKE IVORY;-1;12/10/2010 14:03;3.75;15514.0;United Kingdom;Accessories;-0.035211267605633804;2840
C538341;22730;ALARM CLOCK BAKELIKE IVORY;-1;12/10/2010 14:03;3.75;15514.0;United Kingdom;Accessories;-0.035211267605633804;2840
C538341;22729;ALARM CLOCK BAKELIKE ORANGE;-4;12/10/2010 14:03;3.75;15514.0;United Kingdom;Color;-0.17429193899782133;2295
C538341;22729;ALARM CLOCK BAKELIKE ORANGE;-1;12/10/2010 14:03;3.75;15514.0;United Kingdom;Color;-0.04357298474945533;2295
C538341;22728;ALARM CLOCK BAKELIKE PINK;-1;12/10/2010 14:03;3.75;15514.0;United Kingdom;Color;-0.0187863986473793;5323
C538341;22728;ALARM CLOCK BAKELIKE PINK;-3;12/10/2010 14:03;3.75;15514.0;United Kingdom;Color;-0.056359195942137896;5323
C538341;22727;ALARM CLOCK BAKELIKE RED ;-1;12/10/2010 14:03;3.75;15514.0;United Kingdom;Color;-0.012918227619170651;7741
C538341;22727;ALARM CLOCK BAKELIKE RED ;-2;12/10/2010 14:03;3.75;15514.0;United Kingdom;Color;-0.025836455238341303;7741
C538341;22727;ALARM CLOCK BAKELIKE RED ;-2;12/10/2010 14:03;3.75;15514.0;United Kingdom;Color;-0.025836455238341303;7741
C538341;22727;ALARM CLOCK BAKELIKE RED ;-1;12/10/2010 14:03;3.75;15514.0;United Kingdom;Color;-0.012918227619170651;7741
C538341;22726;ALARM CLOCK BAKELIKE GREEN;-1;12/10/2010 14:03;3.75;15514.0;United Kingdom;Color;-0.015654351909830933;6388
C538341;22726;ALARM CLOCK BAKELIKE GREEN;-2;12/10/2010 14:03;3.75;15514.0;United Kingdom;Color;-0.031308703819661866;6388
C538341;22726;ALARM CLOCK BAKELIKE GREEN;-3;12/10/2010 14:03;3.75;15514.0;United Kingdom;Color;-0.046963055729492796;6388
C538341;22726;ALARM CLOCK BAKELIKE GREEN;-1;12/10/2010 14:03;3.75;15514.0;United Kingdom;Color;-0.015654351909830933;6388
C538341;22725;ALARM CLOCK BAKELIKE CHOCOLATE;-1;12/10/2010 14:03;3.75;15514.0;United Kingdom;Color;-0.0517063081695967;1934
C538341;22725;ALARM CLOCK BAKELIKE CHOCOLATE;-1;12/10/2010 14:03;3.75;15514.0;United Kingdom;Color;-0.0517063081695967;1934
C538341;22725;ALARM CLOCK BAKELIKE CHOCOLATE;-3;12/10/2010 14:03;3.75;15514.0;United Kingdom;Color;-0.15511892450879006;1934
